0.4000	273.1500	1.0100
0.3800	273.1500	1.0100
0.4200	273.1500	1.0100
0.4800	273.1500	1.0100
0.5000	273.1550	1.0100
0.4700	273.2750	1.0100
0.4400	273.3700	1.0100
0.4500	273.2050	1.0100
0.5100	273.1550	1.0100
0.5400	273.2350	1.0100
0.5900	273.3300	1.0100
0.6300	273.3250	1.0100
0.6900	273.7200	1.0100
0.9300	273.4750	1.0100
1.2200	273.3850	1.0100
1.2500	273.2100	1.0100
1.1800	273.1500	1.0100
1.0000	273.1500	1.0100
0.7700	273.1500	1.0100
0.6000	273.1500	1.0100
0.5100	273.1500	1.0100
0.5200	273.1500	1.0100
0.5100	273.1500	1.0100
0.4700	273.1500	1.0100
0.4600	273.1500	1.0100
0.4800	273.1600	1.0100
0.5000	273.1900	1.0100
0.4800	273.1500	1.0100
0.4500	273.1500	1.0100
0.4000	273.1500	1.0100
0.3800	273.1500	1.0100
0.3800	273.1550	1.0100
0.3500	273.1500	1.0000
0.3200	273.1500	1.0000
0.3700	273.2300	1.0000
0.8200	273.3950	1.0000
2.9000	273.9950	1.0000
5.1200	274.1100	1.0000
3.8100	273.3600	1.0000
2.3700	273.1500	1.0000
1.5200	273.1500	1.0000
1.0400	273.1550	1.0000
0.9100	273.2100	1.0000
1.0600	273.2550	1.0000
1.2200	273.2250	1.0000
1.2100	273.1500	1.0000
1.0500	273.1500	1.0000
0.8700	273.2000	1.0000
0.7100	273.2100	1.0000
0.6100	273.5650	1.0000
0.5800	274.1350	1.0000
0.5900	274.9200	1.0000
0.6800	275.1500	1.0000
0.9300	275.2750	1.0000
1.1800	275.1850	1.0000
1.1400	274.9600	1.0000
0.9500	274.1200	1.0000
0.7600	274.6050	1.0000
0.6000	274.4200	1.0000
0.4800	273.8150	1.0000
0.4000	274.0750	1.0200
0.3500	275.4100	1.0200
0.3300	274.8300	1.0200
0.4200	275.1350	1.0200
0.5500	277.4600	1.0200
0.6300	279.3500	1.0200
0.6700	281.5250	1.0200
0.6400	282.1100	1.0200
0.5600	279.7150	1.0200
0.5200	277.5050	1.0200
0.5000	277.4100	1.0200
0.4700	277.8450	1.0200
0.4300	279.3550	1.0200
0.3800	278.8750	1.0200
0.3400	277.9150	1.0200
0.3100	278.8050	1.0200
0.3000	276.2650	1.0200
0.3400	278.2500	1.0200
0.4000	283.8250	1.0200
0.4400	284.8800	1.0200
0.4400	284.4900	1.0200
0.4300	284.8650	1.0200
0.4000	285.7450	1.0200
0.3600	286.3500	1.0200
0.3900	287.5300	1.0200
1.0800	282.8600	1.0200
1.7800	279.1900	1.0200
1.5700	281.3550	1.0200
1.5300	282.2600	1.0200
1.6600	281.6250	1.0200
1.4100	281.4350	1.0200
1.1000	281.9300	1.0500
0.9100	281.2800	1.0500
0.9000	276.3650	1.0500
0.9500	276.5200	1.0500
0.9200	278.5750	1.0500
0.8500	280.1650	1.0500
0.7600	280.8600	1.0500
0.7600	277.3500	1.0500
0.8800	276.4850	1.0500
1.0000	278.0250	1.0500
1.0100	279.6150	1.0500
1.0100	276.8850	1.0500
1.3300	278.3450	1.0500
1.6800	278.3800	1.0500
1.4800	278.9600	1.0500
1.1100	284.4800	1.0500
0.8300	288.5150	1.0500
0.6200	286.9200	1.0500
0.4900	284.1550	1.0500
0.5300	281.3100	1.0500
0.7800	282.2900	1.0500
1.2500	282.3000	1.0500
1.5100	284.3400	1.0500
1.3000	286.0200	1.0500
1.0200	290.2800	1.0500
0.8200	292.0650	1.0500
0.6700	294.3000	1.0500
0.5400	290.9100	1.0500
0.4400	282.2500	1.0500
0.3900	285.3100	1.0500
0.3800	283.5400	1.1400
0.3800	279.2100	1.1400
0.3800	280.3050	1.1400
0.3500	286.3500	1.1400
0.3300	288.1350	1.1400
0.2900	282.5300	1.1400
0.2600	287.0150	1.1400
0.2400	291.5650	1.1400
0.2200	291.8150	1.1400
0.2000	288.6350	1.1400
0.1800	290.3300	1.1400
0.1700	295.1850	1.1400
0.1600	296.1800	1.1400
0.1500	292.4600	1.1400
0.1500	285.1750	1.1400
0.1900	285.3950	1.1400
0.9500	285.4500	1.1400
1.6800	289.1050	1.1400
1.4500	288.7700	1.1400
1.0700	288.2000	1.1400
0.7800	285.7900	1.1400
0.5900	291.6300	1.1400
0.4600	297.0600	1.1400
0.3800	299.8950	1.1400
0.3100	299.1300	1.1400
0.2600	298.0800	1.1400
0.2300	299.0550	1.1400
0.2100	295.0650	1.1400
0.2000	289.2050	1.1400
0.1900	288.1900	1.1400
0.1800	292.7650	1.1300
0.1700	295.9700	0.4700
0.1600	291.4500	0.4700
0.1500	286.0150	0.4700
0.1400	282.5650	0.4700
0.1400	287.8650	0.4700
0.1400	286.6550	0.4700
0.1600	291.2800	0.4700
0.2000	295.7550	0.4700
0.2400	296.3500	0.4700
0.2600	293.4250	0.4700
0.2400	292.0700	0.4700
0.2200	286.6700	0.4700
0.2700	283.3100	0.4700
0.4500	290.4150	0.4700
0.6300	290.4150	0.4700
0.6400	292.2700	0.4700
0.5600	294.1200	0.4700
0.4500	290.5250	0.4700
0.3700	290.6800	0.4700
0.2900	294.3750	0.4700
0.2400	299.0200	0.4700
0.2000	300.7850	0.4700
0.1800	299.4600	0.4700
0.1500	297.4850	0.4600
0.1300	290.6900	0.4600
0.1200	292.1550	0.4600
0.1100	292.7750	0.4700
0.2300	290.5800	0.4700
1.3400	295.5000	0.4700
1.8600	299.0250	0.4800
1.4500	300.3900	0.5400
1.0200	299.9450	0.5300
0.7200	302.1600	0.5300
0.5200	305.5700	0.5300
0.3800	304.8900	0.5300
0.2900	299.6550	0.5300
0.2800	300.0500	0.5300
0.4000	298.9300	0.5300
0.4700	301.7050	0.5300
0.4400	301.1300	0.5300
0.3800	302.0150	0.5300
0.3700	301.3350	0.5300
0.5800	301.0650	0.5300
0.7800	300.0250	0.5300
0.8100	299.0450	0.5300
0.9500	294.2200	0.5300
1.2200	291.6550	0.5300
1.3800	292.1850	0.5300
1.2500	293.3800	0.5300
0.9800	297.1250	0.5300
0.7700	296.0600	0.5300
1.0500	295.1000	0.5300
1.5000	296.5750	0.5300
1.3800	298.3300	0.5300
1.0400	298.2600	0.5300
0.7400	297.8100	0.5300
0.5300	298.9450	0.5300
0.3900	298.9000	0.5300
0.2900	294.0100	0.5300
0.2200	292.2650	0.5300
0.1800	288.7800	0.5300
0.3500	293.9400	0.5300
0.6400	299.8050	0.5300
0.7000	301.8900	0.5300
0.6000	300.1600	0.5300
0.4800	298.0700	0.5300
0.3700	302.1650	0.5300
0.3000	303.7000	0.5300
0.2500	303.0600	0.5300
0.2100	302.3400	0.5300
0.1700	302.6050	0.5300
0.1400	302.1900	0.5300
0.1100	303.4900	0.5300
0.1100	304.4200	0.5300
0.1200	302.9450	0.5300
0.1300	302.6650	0.5300
0.1300	302.4900	0.5300
0.1100	303.3000	0.5300
0.1000	301.2250	0.5300
0.0800	295.7800	0.5300
0.0600	296.6400	0.5300
0.0500	297.1400	0.5300
0.0400	297.5450	0.5300
0.0300	296.1550	0.5300
0.0300	294.1050	0.5300
0.0200	295.6900	0.5300
0.0200	300.1100	0.5300
0.0100	302.7550	0.5300
0.0100	298.6350	0.5300
0.0100	297.3300	0.5300
0.0000	299.0750	0.5300
0.0000	300.1250	0.5300
0.0000	298.7250	0.5000
0.0000	297.5800	0.5000
0.0000	299.6250	0.5000
0.0000	298.9300	0.5000
0.0000	296.9500	0.5000
0.0000	288.2150	0.5000
0.0000	289.3100	0.5000
0.0000	287.7150	0.5000
0.0000	291.3800	0.5000
0.0000	295.5300	0.5000
0.0000	298.2150	0.5000
0.0000	299.9650	0.5000
0.0100	298.0150	0.5000
0.0100	294.6700	0.5000
0.0100	295.1300	0.5000
0.0600	295.3250	0.5000
0.3400	294.6650	0.5000
0.7500	295.2300	0.5000
0.8500	294.3900	0.5000
0.7200	292.0200	0.5000
0.5500	295.1450	0.5000
0.4100	295.0050	0.5000
0.3100	296.0500	0.5000
0.2400	298.8450	0.5000
0.1800	297.8750	0.5000
0.1400	290.6950	0.5000
0.1200	291.3600	0.5000
0.1300	292.9950	0.5000
0.1500	289.4450	0.5000
0.1700	291.3700	0.5000
0.1700	294.2950	0.4200
0.1600	295.6350	0.4200
0.1400	292.1550	0.4200
0.1300	291.1650	0.4200
0.1100	287.2850	0.4200
0.1000	288.0850	0.4200
0.0900	289.5300	0.4200
0.0800	288.7000	0.4200
0.0700	282.3000	0.4200
0.0700	281.0850	0.4200
0.0700	284.7900	0.4300
0.1400	281.2450	0.4300
0.5700	285.3650	0.4300
1.0100	285.6350	0.4300
0.9600	284.6100	0.4300
0.7500	285.8250	0.4300
0.5700	288.9350	0.4300
0.4400	281.7950	0.4300
0.3500	284.6400	0.4300
0.2700	286.8550	0.4300
0.2200	285.2450	0.4300
0.1800	286.7350	0.4300
0.1500	284.0400	0.4300
0.1400	278.8050	0.4300
0.1400	279.4500	0.4300
0.1800	282.3500	0.4300
0.2200	285.2950	0.4300
0.2300	288.6050	0.4300
0.2200	285.6850	0.4300
0.2100	284.5100	0.4300
0.3500	284.6150	0.4300
1.1400	285.2350	0.3900
1.4600	285.7150	0.3900
1.2100	285.0250	0.3900
0.9200	284.3250	0.3900
0.6900	285.7650	0.3900
0.5200	282.6600	0.3900
0.4100	278.9400	0.3900
0.3300	277.2150	0.3900
0.2700	277.9800	0.3900
0.2200	279.4950	0.3900
0.1900	279.8750	0.3900
0.1600	282.9850	0.3900
0.1500	285.6450	0.3900
0.1300	282.8150	0.3900
0.2300	284.6500	0.3900
0.5200	285.7400	0.3900
0.7000	285.3900	0.3900
0.7000	279.5300	0.3900
0.6000	277.2300	0.3900
0.5000	279.7500	0.3900
0.4200	281.1950	0.3900
0.9000	280.3500	0.3900
3.6900	279.5450	0.3900
3.7900	276.7900	0.3900
2.5000	277.7100	0.3900
1.8900	275.1250	0.3900
1.5900	273.4800	0.3900
1.3400	273.1800	0.3900
1.2500	273.5150	0.3900
1.9200	273.7650	0.3900
3.9100	273.4000	0.3900
3.8600	274.9350	0.3900
4.7500	275.3700	0.3900
6.2600	274.1100	0.3900
4.4700	273.8000	0.3900
2.7700	274.9950	0.3900
3.0000	276.1150	0.3900
4.3800	274.2950	0.3900
3.4800	274.2950	0.3900
2.5800	273.6400	0.3900
2.0600	273.5200	0.3900
1.8800	273.6650	0.3900
1.8500	273.6800	0.3900
2.3600	275.3550	0.3900
3.7200	273.3950	0.3900
2.9800	273.3650	0.3900
2.1400	274.9200	0.3900
2.1400	274.3450	0.3900
2.1000	274.5550	0.3900
1.7800	275.2300	0.3900
1.8300	274.8100	0.3900
