0.3700	273.1500	7.3200
0.3700	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1950	7.3200
0.3900	273.3300	7.3200
0.3900	273.5250	7.3200
0.3900	273.4650	7.3200
0.3900	273.2000	7.3200
0.3900	273.3200	7.3200
0.3900	273.3750	7.3200
0.3900	273.2600	7.3200
0.3900	273.2200	7.3200
0.4000	273.2700	7.3200
0.4400	273.1500	7.3200
0.4400	273.1500	7.3200
0.4200	273.1500	7.3200
0.4100	273.1500	7.3200
0.4000	273.1500	7.3200
0.4000	273.1500	7.3200
0.3900	273.1500	7.3200
0.3900	273.1500	7.3200
0.3900	273.1600	7.3200
0.3900	273.3300	7.3200
0.3900	273.2750	7.3200
0.3800	273.2100	7.3200
0.3800	273.2000	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.1650	7.3200
0.3800	273.2500	7.3200
0.3800	273.5000	7.3200
0.3800	273.4900	7.3200
0.4600	273.5200	7.3200
0.5500	273.1500	7.3200
0.4900	273.1500	7.3200
0.4400	273.1500	7.3200
0.4100	273.1500	7.3200
0.4000	273.1500	7.3200
0.3900	273.1600	7.3200
0.3800	273.1900	7.3200
0.3800	273.1500	7.3200
0.3800	273.1500	7.3200
0.3800	273.2100	7.3200
0.3700	273.5200	7.3200
0.4600	273.6200	7.3200
2.0000	273.8000	7.3200
1.9200	273.6400	7.3200
1.6200	273.8200	7.3200
2.6800	273.8650	7.3200
2.2100	273.1500	7.3200
1.1000	273.1500	7.3200
0.6900	273.1550	7.3200
1.3600	273.1650	7.3200
3.1500	273.1900	7.3200
4.9800	273.2000	7.3200
4.1700	273.1400	7.3200
1.2700	273.2150	7.3200
0.7700	273.5100	7.3200
0.5800	275.4700	7.3200
1.6500	277.0300	7.3200
4.0700	277.0800	7.3200
4.6800	276.6350	7.3200
4.1500	275.1800	7.3200
5.6700	275.2750	7.3200
10.2500	274.9500	7.3200
5.9600	273.3350	7.3200
4.1800	273.4250	7.3200
7.9100	273.8100	7.3200
3.5500	273.1650	7.3200
1.4200	273.2400	7.3200
2.4800	273.2000	7.3200
1.9600	273.3800	7.3200
2.5700	274.7750	7.3200
6.9600	277.0550	7.3200
9.7900	278.5750	7.3200
8.1900	277.8100	7.3200
4.4300	279.0400	7.3200
5.1000	278.7250	7.3200
5.7300	278.9850	7.3200
9.5200	277.9500	7.3200
6.0500	275.2150	7.3200
2.9600	274.3800	7.3200
1.7200	275.4550	7.3200
3.0600	274.8850	7.3200
1.9800	275.6800	7.3200
1.5100	277.7150	7.3200
3.7700	279.7400	7.3200
16.6400	277.3200	7.3200
8.9600	277.1650	7.3200
10.3700	276.9150	7.3200
14.2100	276.0900	7.3200
7.5400	274.8850	7.3200
6.9700	274.2350	7.3200
5.2100	273.1550	7.3200
2.7200	273.1800	7.3200
2.6700	273.3400	7.3200
1.7700	273.5050	7.3200
2.2400	273.3700	7.3200
1.6800	274.4900	7.3200
1.5600	276.0350	7.3200
3.5200	278.6150	7.3200
8.6900	279.4300	7.3200
5.3100	280.8600	7.3200
4.8200	281.8950	7.3200
8.4900	278.2000	7.3200
5.3600	275.0950	7.3200
9.0000	275.0400	7.3200
7.3000	275.0600	7.3200
3.4100	277.0350	7.3200
2.8400	280.7800	7.3200
8.5900	281.5750	7.3200
12.8500	282.7450	7.3200
14.4000	282.9400	7.3200
16.4900	282.1800	7.3200
13.8800	279.6450	7.3200
12.4800	281.7650	7.3200
15.2200	277.7800	7.3200
5.2900	274.5400	7.3200
4.0200	275.9650	7.3200
7.4000	278.8250	7.3200
4.7800	277.7450	7.3200
3.0000	279.8350	7.3200
3.9900	281.6550	7.3200
8.3500	283.8400	7.3200
11.9900	285.3550	7.3200
11.6700	283.0900	7.3200
8.2100	285.3100	7.3200
10.8300	286.9500	7.3200
14.3300	284.3600	7.3200
13.1400	283.9700	7.3200
13.2500	283.3050	7.3200
25.4000	282.5600	7.3200
25.7300	282.2150	7.3200
40.8700	281.9550	7.3200
48.8400	280.8500	7.3200
43.8400	278.2700	7.3200
38.0900	278.8650	7.3200
33.1800	283.0300	7.3200
29.3000	285.8200	7.3200
25.2400	287.2100	7.3200
20.4800	287.8050	7.3200
17.1800	287.5350	7.3200
14.7700	286.7950	7.3200
12.8700	286.1100	7.3200
11.8300	283.3750	7.3200
10.4700	282.3450	7.3200
